Unix,Date,Symbol,Open,High,Low,Close,Volume 1INCH,Volume USDT,tradecount
1619395200000,2021-04-26,1INCHUSDT,3.9969,4.5754,3.9411,4.5488,6735735.64,29513861.489522,89887
1619308800000,2021-04-25,1INCHUSDT,3.9509,4.2499,3.785,3.9961,4582203.84,18365823.798212,55591
1619222400000,2021-04-24,1INCHUSDT,4.2818,4.2834,3.9151,3.9538,6221627.21,25408048.08451,75726
1619136000000,2021-04-23,1INCHUSDT,4.585,4.6912,3.7536,4.2824,15264994.45,62806594.164257,171806
1619049600000,2021-04-22,1INCHUSDT,5.0179,5.3477,4.5234,4.5867,11918495.01,59482315.27792,155590
1618963200000,2021-04-21,1INCHUSDT,5.0157,5.2866,4.8492,5.02,10558626.72,53580079.505745,141634
1618876800000,2021-04-20,1INCHUSDT,4.8463,5.2122,4.423,5.0184,10305176.44,49998562.44209,132294
1618790400000,2021-04-19,1INCHUSDT,5.2928,5.4598,4.7038,4.8463,8886544.64,45087963.090007,113836
1618704000000,2021-04-18,1INCHUSDT,6.4575,6.65,4.5,5.2943,19031591.57,102852898.083993,260174
1618617600000,2021-04-17,1INCHUSDT,5.8131,6.5333,5.81,6.4639,11317813.33,69105803.461967,169535
1618531200000,2021-04-16,1INCHUSDT,6.0865,6.1424,5.5967,5.8107,7951714.19,46463176.290401,111672
1618444800000,2021-04-15,1INCHUSDT,5.8801,6.4,5.7688,6.0839,11891345.75,72527499.65103,172357
1618358400000,2021-04-14,1INCHUSDT,5.6116,6.0149,5.43,5.876,13120252.19,75420723.288117,177493
1618272000000,2021-04-13,1INCHUSDT,5.4937,5.8073,5.4192,5.6116,9779114.7,54715001.536644,122304
1618185600000,2021-04-12,1INCHUSDT,5.6733,5.8313,5.2598,5.4953,10460925.84,58177592.131252,124230
1618099200000,2021-04-11,1INCHUSDT,5.7309,6.0,5.5441,5.6706,7638188.12,43779760.980699,105746
1618012800000,2021-04-10,1INCHUSDT,6.1063,6.1112,5.528,5.7303,15135803.45,88867596.991632,180656
1617926400000,2021-04-09,1INCHUSDT,6.1887,6.67,5.9309,6.1117,22174875.31,138954392.385267,258405
1617840000000,2021-04-08,1INCHUSDT,5.5726,6.5602,5.4583,6.1887,34239315.47,211384946.570317,424472
1617753600000,2021-04-07,1INCHUSDT,5.1776,5.948,4.5029,5.568,37255685.68,200945730.00626,415833
1617667200000,2021-04-06,1INCHUSDT,5.3108,5.83,5.1319,5.1768,22060257.44,120260457.447526,298063
1617580800000,2021-04-05,1INCHUSDT,4.57,5.375,4.4219,5.3133,18777292.51,93246645.36623,249733
1617494400000,2021-04-04,1INCHUSDT,4.2403,4.702,4.1351,4.57,6913010.42,30787942.340277,86562
1617408000000,2021-04-03,1INCHUSDT,4.6707,4.7999,4.233,4.2403,8655285.81,39679688.096643,122878
1617321600000,2021-04-02,1INCHUSDT,4.4536,4.6969,4.3841,4.6698,7056818.81,31922122.469484,88574
1617235200000,2021-04-01,1INCHUSDT,4.3422,4.5172,4.2542,4.4501,6249436.8,27544173.4513,78602
1617148800000,2021-03-31,1INCHUSDT,4.5025,4.5489,4.1095,4.3409,6397011.92,27821391.171738,82356
1617062400000,2021-03-30,1INCHUSDT,4.6042,4.6855,4.4285,4.5032,6663304.48,30338318.388735,80459
1616976000000,2021-03-29,1INCHUSDT,4.0876,4.6327,4.0245,4.6043,12346108.75,53535239.252557,134187
1616889600000,2021-03-28,1INCHUSDT,3.9917,4.23,3.9377,4.0882,5936030.12,24392896.237025,70694
1616803200000,2021-03-27,1INCHUSDT,4.0015,4.0647,3.7958,3.9929,6023746.84,23818007.224139,64323
1616716800000,2021-03-26,1INCHUSDT,3.6654,4.09,3.6633,4.0015,5700708.68,22271649.910758,69124
1616630400000,2021-03-25,1INCHUSDT,3.7112,3.8909,3.567,3.669,7917447.23,29403135.816634,95883
1616544000000,2021-03-24,1INCHUSDT,4.0854,4.3403,3.5747,3.7154,9760063.2,39323427.665897,109882
1616457600000,2021-03-23,1INCHUSDT,4.3,4.4757,4.0,4.0854,10177546.44,43054417.184838,114786
1616371200000,2021-03-22,1INCHUSDT,4.6701,4.8481,4.1885,4.3,9856002.76,45263710.636671,127859
1616284800000,2021-03-21,1INCHUSDT,4.7027,4.794,4.487,4.6725,6862976.25,31912826.707292,88776
1616198400000,2021-03-20,1INCHUSDT,4.8915,5.1968,4.68,4.7019,7774200.53,38661762.181767,106441
1616112000000,2021-03-19,1INCHUSDT,4.5729,5.2445,4.4555,4.8866,13864407.44,68335828.505284,180242
1616025600000,2021-03-18,1INCHUSDT,5.0295,5.0981,4.5445,4.5727,12001106.42,57415013.352423,149938
1615939200000,2021-03-17,1INCHUSDT,4.5603,5.034,4.2512,5.034,19719763.14,89795445.040097,233689
1615852800000,2021-03-16,1INCHUSDT,3.9435,4.6426,3.787,4.5603,19586894.48,82396338.975812,194785
1615766400000,2021-03-15,1INCHUSDT,3.8358,4.3835,3.72,3.9417,17288039.45,70665172.165573,194584
1615680000000,2021-03-14,1INCHUSDT,4.1002,4.22,3.83,3.8322,9394966.82,37572927.958102,109166
1615593600000,2021-03-13,1INCHUSDT,3.8022,4.2434,3.6302,4.0955,11561642.75,46036996.834336,114760
1615507200000,2021-03-12,1INCHUSDT,3.9999,4.142,3.68,3.8026,12205621.5,47935983.544903,124205
1615420800000,2021-03-11,1INCHUSDT,4.0078,4.14,3.8888,3.9999,11027070.39,44049883.953324,111252
1615334400000,2021-03-10,1INCHUSDT,4.4365,4.5225,3.93,4.0047,15201804.11,63538319.696569,156816
1615248000000,2021-03-09,1INCHUSDT,4.3249,4.555,4.2001,4.4366,14316973.66,62924246.408656,149590
1615161600000,2021-03-08,1INCHUSDT,3.988,4.4662,3.85,4.3249,17296288.32,71601697.699446,172399
1615075200000,2021-03-07,1INCHUSDT,3.8646,4.11,3.7818,3.9827,13306385.89,52320759.933592,146752
1614988800000,2021-03-06,1INCHUSDT,3.7327,3.8647,3.6051,3.8626,6060340.49,22750338.582346,58120
1614902400000,2021-03-05,1INCHUSDT,3.8367,3.85,3.52,3.7287,9671184.6,35600870.739959,102531
1614816000000,2021-03-04,1INCHUSDT,4.0685,4.2387,3.7501,3.8366,10471212.59,41868419.004986,111119
1614729600000,2021-03-03,1INCHUSDT,4.011,4.3177,3.986,4.0648,11383448.93,47278919.475559,113122
1614643200000,2021-03-02,1INCHUSDT,4.1194,4.3556,3.81,4.0087,14640989.02,60321912.293036,145091
1614556800000,2021-03-01,1INCHUSDT,3.8408,4.2,3.777,4.1194,13458342.81,54030164.996279,119315
1614470400000,2021-02-28,1INCHUSDT,4.1492,4.1813,3.5,3.8407,18129452.19,68685260.087926,177675
1614384000000,2021-02-27,1INCHUSDT,4.4984,4.865,4.01,4.1598,18105346.55,80444145.542601,196222
1614297600000,2021-02-26,1INCHUSDT,3.9355,5.1676,3.7764,4.4897,48877825.62,221285561.48857,489190
1614211200000,2021-02-25,1INCHUSDT,3.6447,4.66,3.51,3.9342,33369910.61,139088001.165054,299537
1614124800000,2021-02-24,1INCHUSDT,3.6938,4.1635,3.4083,3.6436,16484825.41,62386155.172209,170505
1614038400000,2021-02-23,1INCHUSDT,4.5351,4.5759,3.0,3.6811,24574982.07,88775632.081063,250619
1613952000000,2021-02-22,1INCHUSDT,5.0575,5.0706,3.6047,4.5317,19020054.6,86105397.136782,212374
1613865600000,2021-02-21,1INCHUSDT,5.1104,5.4783,4.9087,5.0575,15660772.77,81564170.483391,168163
1613779200000,2021-02-20,1INCHUSDT,4.604,5.8976,4.44,5.1293,34051875.95,177945251.819955,360573
1613692800000,2021-02-19,1INCHUSDT,4.7803,4.8697,4.5,4.6031,12795377.82,59944880.896921,150130
1613606400000,2021-02-18,1INCHUSDT,4.8307,5.1749,4.71,4.7718,12007663.61,59508058.420068,135388
1613520000000,2021-02-17,1INCHUSDT,4.7625,5.0699,4.4,4.828,14650901.3,70126670.741956,148540
1613433600000,2021-02-16,1INCHUSDT,4.9413,5.1836,4.6124,4.7567,14800214.71,72440427.156593,144145
1613347200000,2021-02-15,1INCHUSDT,5.25,5.528,4.205,4.95,26654789.16,131896702.781393,298841
1613260800000,2021-02-14,1INCHUSDT,5.7,6.29,5.1001,5.25,19890398.63,112725860.894121,230520
1613174400000,2021-02-13,1INCHUSDT,5.2527,6.024,5.1301,5.7,24181762.86,134444125.199919,280155
1613088000000,2021-02-12,1INCHUSDT,5.6254,5.8,5.1201,5.2528,19898521.86,108774916.711615,240101
1613001600000,2021-02-11,1INCHUSDT,4.9,5.86,4.673,5.6254,20245238.71,109112374.131212,231120
1612915200000,2021-02-10,1INCHUSDT,5.0648,5.4206,4.4,4.8912,18078644.38,91814091.363323,220024
1612828800000,2021-02-09,1INCHUSDT,5.3255,5.3484,4.8143,5.067,16186957.03,82125294.206295,189712
1612742400000,2021-02-08,1INCHUSDT,4.9513,5.4763,4.69,5.3251,18626982.19,95419034.11442,190737
1612656000000,2021-02-07,1INCHUSDT,5.2598,5.3095,4.3001,4.9512,21091809.1,101867796.328274,218790
1612569600000,2021-02-06,1INCHUSDT,5.825,5.94,5.1,5.26,17203563.3,92799917.719044,204363
1612483200000,2021-02-05,1INCHUSDT,5.5699,6.33,5.5076,5.825,18313335.48,108335945.213193,214545
1612396800000,2021-02-04,1INCHUSDT,5.0357,5.95,4.5818,5.5705,27437347.94,144276852.570263,296981
1612310400000,2021-02-03,1INCHUSDT,4.67,5.2657,4.35,5.0363,18109526.37,88178111.821532,190345
1612224000000,2021-02-02,1INCHUSDT,5.0179,5.074,4.56,4.6714,13304716.72,63844474.850109,150297
1612137600000,2021-02-01,1INCHUSDT,4.9307,5.2729,4.2715,5.0194,33226376.16,158119081.82892,305148
1612051200000,2021-01-31,1INCHUSDT,4.5861,5.55,4.455,4.9309,55866327.76,281656205.811888,492575
1611964800000,2021-01-30,1INCHUSDT,3.3571,4.7,3.1707,4.586,44098606.67,175026014.004943,333876
1611878400000,2021-01-29,1INCHUSDT,3.1124,3.4772,2.8416,3.3511,22150621.36,67774115.764665,149747
1611792000000,2021-01-28,1INCHUSDT,2.4985,3.3579,2.425,3.1197,30681113.58,93747461.951823,192446
1611705600000,2021-01-27,1INCHUSDT,2.6898,2.7278,2.2288,2.4955,21663954.75,53437076.0956,117123
1611619200000,2021-01-26,1INCHUSDT,2.3546,2.69,2.18,2.6881,21837127.98,53324781.77685,116325
1611532800000,2021-01-25,1INCHUSDT,2.4707,2.72,2.2933,2.3585,28495931.15,72129338.524312,153434
1611446400000,2021-01-24,1INCHUSDT,1.9338,2.49,1.8786,2.4743,23208043.75,51070241.692679,114422
1611360000000,2021-01-23,1INCHUSDT,1.7549,1.998,1.7058,1.9309,14696995.31,27785698.900559,69176
1611273600000,2021-01-22,1INCHUSDT,1.5733,1.85,1.4113,1.7562,14724984.43,24654877.554878,66566
1611187200000,2021-01-21,1INCHUSDT,1.8453,1.8847,1.546,1.569,14945722.21,25446912.941955,63141
1611100800000,2021-01-20,1INCHUSDT,1.9043,1.9652,1.6412,1.847,15359199.05,27459373.552279,67189
1611014400000,2021-01-19,1INCHUSDT,1.8792,2.1,1.7979,1.9005,21184499.68,41172560.786419,96206
1610928000000,2021-01-18,1INCHUSDT,2.0283,2.0768,1.68,1.8827,24567762.77,46699918.365494,115828
1610841600000,2021-01-17,1INCHUSDT,1.6316,2.19,1.5844,2.0362,40145438.06,75630316.779939,172099
1610755200000,2021-01-16,1INCHUSDT,1.3488,1.8416,1.3313,1.6319,30763976.8,48763780.743055,129709
1610668800000,2021-01-15,1INCHUSDT,1.3379,1.51,1.1716,1.3516,24679310.93,33544488.378938,85824
1610582400000,2021-01-14,1INCHUSDT,1.275,1.4026,1.2637,1.3395,13593431.03,18063982.2852,47235
1610496000000,2021-01-13,1INCHUSDT,1.1272,1.3345,1.06,1.277,16398822.19,20123388.883208,68051
1610409600000,2021-01-12,1INCHUSDT,1.1262,1.214,1.055,1.1275,12397670.65,14122650.797779,47935
1610323200000,2021-01-11,1INCHUSDT,1.2032,1.2126,0.9623,1.1243,18251793.0,19767672.641642,67931
1610236800000,2021-01-10,1INCHUSDT,1.2441,1.3871,1.11,1.2058,21496873.07,27376198.030271,91381
1610150400000,2021-01-09,1INCHUSDT,1.1864,1.2999,1.112,1.2431,17542226.69,21282757.752106,76495
1610064000000,2021-01-08,1INCHUSDT,1.294,1.3485,1.0111,1.1867,22858507.73,28305260.777243,108585
1609977600000,2021-01-07,1INCHUSDT,1.5109,1.615,1.244,1.2925,25553868.02,37327120.55827,126000
1609891200000,2021-01-06,1INCHUSDT,1.2502,1.5269,1.1885,1.51,26125892.04,35471398.630165,119636
1609804800000,2021-01-05,1INCHUSDT,1.0317,1.38,0.98,1.2501,21614286.19,24772365.76234,87149
1609718400000,2021-01-04,1INCHUSDT,1.108,1.24,0.9666,1.0317,18714450.36,20652733.11878,69045
1609632000000,2021-01-03,1INCHUSDT,1.0259,1.1568,0.9456,1.108,20147704.01,21379421.776639,70324
1609545600000,2021-01-02,1INCHUSDT,1.1521,1.1607,1.0,1.025,11922746.16,12861436.62075,54928
1609459200000,2021-01-01,1INCHUSDT,1.3623,1.3974,1.0863,1.155,20279992.26,24465518.026843,91068
1609372800000,2020-12-31,1INCHUSDT,1.0932,1.4033,1.0582,1.3637,44493450.73,56262752.408986,185644
1609286400000,2020-12-30,1INCHUSDT,0.8845,1.2574,0.8702,1.0934,57120473.11,61465212.258155,203834
1609200000000,2020-12-29,1INCHUSDT,1.114,1.1166,0.7541,0.8845,53786032.77,48073723.12896,167732
1609113600000,2020-12-28,1INCHUSDT,1.06,1.2787,1.0353,1.114,39346066.97,45505928.992213,150133
1609027200000,2020-12-27,1INCHUSDT,1.597,1.6516,1.036,1.0612,77797336.07,101274161.763392,309021
1608940800000,2020-12-26,1INCHUSDT,2.2958,2.4609,1.5717,1.5967,57039701.92,105418896.837093,298161
1608854400000,2020-12-25,1INCHUSDT,0.2,3.0885,0.2,2.2954,125977553.14,301510841.152751,616984
