Unix,Date,Symbol,Open,High,Low,Close,Volume FTM,Volume USDT,tradecount
1617840000000,2021-04-08,FTMUSDT,0.4148,0.45598,0.41,0.43757,119326763.3,52316974.632986,124534
1617753600000,2021-04-07,FTMUSDT,0.45786,0.483,0.398,0.41505,176155874.0,77192506.226897,187304
1617667200000,2021-04-06,FTMUSDT,0.48151,0.55686,0.445,0.45757,345443179.0,172117748.230098,374616
1617580800000,2021-04-05,FTMUSDT,0.40777,0.48699,0.39313,0.48207,224555224.8,100043568.809434,223795
1617494400000,2021-04-04,FTMUSDT,0.38705,0.42344,0.38,0.408,79966298.1,32389763.629061,83258
1617408000000,2021-04-03,FTMUSDT,0.42773,0.44609,0.3853,0.38758,91936045.7,38478754.942943,104148
1617321600000,2021-04-02,FTMUSDT,0.44311,0.46799,0.41934,0.4275,101991108.2,44929857.234818,108170
1617235200000,2021-04-01,FTMUSDT,0.42257,0.458,0.40848,0.44257,130193113.4,56314717.910778,143478
1617148800000,2021-03-31,FTMUSDT,0.43163,0.44724,0.386,0.42224,158380469.5,66946355.706742,166389
1617062400000,2021-03-30,FTMUSDT,0.4321,0.48,0.42109,0.43192,168894049.3,76005200.391908,185348
1616976000000,2021-03-29,FTMUSDT,0.39358,0.44,0.3832,0.43263,137255513.0,57405974.630104,154203
1616889600000,2021-03-28,FTMUSDT,0.35943,0.4195,0.35352,0.39324,152468330.6,59530024.23305,153112
1616803200000,2021-03-27,FTMUSDT,0.3671,0.37453,0.34,0.35981,76709496.2,27397549.585442,85212
1616716800000,2021-03-26,FTMUSDT,0.32333,0.378,0.32182,0.36708,108892844.6,38353975.389549,100882
1616630400000,2021-03-25,FTMUSDT,0.33627,0.35235,0.31173,0.3236,115147776.2,37895047.239847,110058
1616544000000,2021-03-24,FTMUSDT,0.37881,0.4104,0.29081,0.33573,109023573.9,40511249.43012,129069
1616457600000,2021-03-23,FTMUSDT,0.39499,0.4231,0.36353,0.37845,95450942.3,37415920.022522,115693
1616371200000,2021-03-22,FTMUSDT,0.42521,0.45506,0.3846,0.39446,130331811.4,55303661.186219,150494
1616284800000,2021-03-21,FTMUSDT,0.42685,0.44237,0.39455,0.42543,101063735.0,42062549.875877,112693
1616198400000,2021-03-20,FTMUSDT,0.41214,0.48875,0.4107,0.42681,149385988.7,68094375.987292,180959
1616112000000,2021-03-19,FTMUSDT,0.39849,0.43943,0.385,0.41213,94005137.2,39514658.149836,112687
1616025600000,2021-03-18,FTMUSDT,0.42607,0.4438,0.385,0.39842,106271687.8,43643548.235862,115075
1615939200000,2021-03-17,FTMUSDT,0.38179,0.4371,0.36703,0.4256,150028424.4,60803358.2158,155328
1615852800000,2021-03-16,FTMUSDT,0.36632,0.408,0.3502,0.38176,111675686.2,42399376.347374,118067
1615766400000,2021-03-15,FTMUSDT,0.38919,0.4225,0.349,0.36639,134672454.1,50827266.547834,136985
1615680000000,2021-03-14,FTMUSDT,0.40615,0.42269,0.37566,0.38919,109607240.9,43743161.44208,122793
1615593600000,2021-03-13,FTMUSDT,0.38866,0.44781,0.363,0.40604,178216276.7,73507681.326878,187254
1615507200000,2021-03-12,FTMUSDT,0.44219,0.44833,0.35523,0.38867,311832296.0,125666872.825676,321005
1615420800000,2021-03-11,FTMUSDT,0.45683,0.46899,0.43479,0.44219,167186107.5,75591705.510114,224150
1615334400000,2021-03-10,FTMUSDT,0.52948,0.55,0.445,0.45746,203432665.8,99561723.472166,215583
1615248000000,2021-03-09,FTMUSDT,0.44985,0.54663,0.435,0.53027,274429889.8,133748407.054504,281524
1615161600000,2021-03-08,FTMUSDT,0.44458,0.48,0.426,0.44985,174000349.8,77797302.275284,174644
1615075200000,2021-03-07,FTMUSDT,0.44195,0.4736,0.42394,0.44404,140780395.3,63279750.663207,138953
1614988800000,2021-03-06,FTMUSDT,0.45729,0.47,0.4275,0.44146,128322526.5,57028900.434621,128926
1614902400000,2021-03-05,FTMUSDT,0.45696,0.49,0.42008,0.45725,205012120.9,93547778.877708,192584
1614816000000,2021-03-04,FTMUSDT,0.52066,0.52526,0.43853,0.45696,264070462.2,129713208.195115,273309
1614729600000,2021-03-03,FTMUSDT,0.51868,0.6048,0.50711,0.52038,263103256.3,144917939.701476,278856
1614643200000,2021-03-02,FTMUSDT,0.5835,0.58795,0.483,0.51788,347549660.1,182180803.165191,340616
1614556800000,2021-03-01,FTMUSDT,0.4221,0.64617,0.4142,0.58347,638755056.2,357662826.923356,537144
1614470400000,2021-02-28,FTMUSDT,0.46806,0.5,0.38,0.423,360790970.4,151903711.044578,256136
1614384000000,2021-02-27,FTMUSDT,0.52109,0.55851,0.44044,0.46869,469258279.3,227300077.89094,381369
1614297600000,2021-02-26,FTMUSDT,0.59374,0.7,0.49829,0.52197,634317998.3,361879835.88973695,454891
1614211200000,2021-02-25,FTMUSDT,0.64883,0.87797,0.58234,0.59309,910175569.6,660474395.667906,781896
1614124800000,2021-02-24,FTMUSDT,0.44742,0.669,0.41,0.64956,509704421.3,287022565.220132,449278
1614038400000,2021-02-23,FTMUSDT,0.45748,0.52,0.3087,0.44736,664585612.1,286677329.582104,441923
1613952000000,2021-02-22,FTMUSDT,0.34638,0.48692,0.3,0.45663,579535700.9,229113460.30987,425144
1613865600000,2021-02-21,FTMUSDT,0.23372,0.3787,0.22533,0.34721,445418456.9,139045694.831844,312061
1613779200000,2021-02-20,FTMUSDT,0.24182,0.29,0.21025,0.23366,281763198.6,72683045.778843,179656
1613692800000,2021-02-19,FTMUSDT,0.21071,0.2498,0.191,0.24094,168212755.1,35828602.646589,95210
1613606400000,2021-02-18,FTMUSDT,0.16546,0.22947,0.16514,0.21048,310602913.1,63335010.127429,168418
1613520000000,2021-02-17,FTMUSDT,0.1723,0.1742,0.15251,0.16544,87526509.3,14458304.045496,48320
1613433600000,2021-02-16,FTMUSDT,0.17355,0.18989,0.16318,0.17205,111183525.9,19746207.702278,64783
1613347200000,2021-02-15,FTMUSDT,0.16897,0.19799,0.13834,0.17361,184416109.5,32084980.746141,105830
1613260800000,2021-02-14,FTMUSDT,0.18003,0.18495,0.1632,0.16872,100434945.1,17617447.02682,69832
1613174400000,2021-02-13,FTMUSDT,0.18459,0.197,0.17,0.18003,163064630.5,30201533.481689,99139
1613088000000,2021-02-12,FTMUSDT,0.17748,0.198,0.16875,0.18452,325502072.4,60773780.522815,170449
1613001600000,2021-02-11,FTMUSDT,0.13895,0.18849,0.13449,0.1775,378394968.8,62533574.108605,172623
1612915200000,2021-02-10,FTMUSDT,0.14793,0.158,0.12841,0.1387,206279467.3,29329606.675107,117279
1612828800000,2021-02-09,FTMUSDT,0.14568,0.15485,0.13743,0.14771,193211811.2,28080278.930451,97380
1612742400000,2021-02-08,FTMUSDT,0.13251,0.15128,0.12764,0.1455,193376991.6,26609884.895957,111196
1612656000000,2021-02-07,FTMUSDT,0.14138,0.1439,0.11985,0.13254,172674039.0,22870889.243943,105090
1612569600000,2021-02-06,FTMUSDT,0.1642,0.17195,0.13257,0.14123,224900184.8,32449281.235322,126088
1612483200000,2021-02-05,FTMUSDT,0.13411,0.17399,0.13345,0.16421,229121330.2,34351598.114055,135050
1612396800000,2021-02-04,FTMUSDT,0.13006,0.15,0.12101,0.13403,298317393.1,41173374.769185,143613
1612310400000,2021-02-03,FTMUSDT,0.12649,0.1587,0.12403,0.13008,480092586.2,67456947.970271,228448
1612224000000,2021-02-02,FTMUSDT,0.10811,0.13466,0.09666,0.12644,485305119.0,54737739.748598,185285
1612137600000,2021-02-01,FTMUSDT,0.12821,0.12855,0.105,0.10785,225049112.5,25877500.27695,97224
1612051200000,2021-01-31,FTMUSDT,0.13114,0.13464,0.10245,0.128,508363470.8,58079861.017255,196601
1611964800000,2021-01-30,FTMUSDT,0.12795,0.16666,0.11468,0.13117,623530790.8,83992866.792706,222035
1611878400000,2021-01-29,FTMUSDT,0.11921,0.26,0.1118,0.12812,1326936670.8,215688708.536619,498107
1611792000000,2021-01-28,FTMUSDT,0.08109,0.133,0.07662,0.11932,587028010.9,59692423.007715,184613
1611705600000,2021-01-27,FTMUSDT,0.07274,0.08549,0.0647,0.08109,647054739.1,49225564.271332,186428
1611619200000,2021-01-26,FTMUSDT,0.0523,0.07499,0.05051,0.073,364259606.9,22141436.747682,85317
1611532800000,2021-01-25,FTMUSDT,0.05695,0.06499,0.05215,0.05226,506293201.5,29391633.402401,122424
1611446400000,2021-01-24,FTMUSDT,0.04057,0.0614,0.03928,0.057,1064556081.5,55775725.500716,211627
1611360000000,2021-01-23,FTMUSDT,0.02708,0.04433,0.02652,0.0406,611610331.6,20949057.290179,87414
1611273600000,2021-01-22,FTMUSDT,0.02638,0.02837,0.0241,0.02709,103687139.4,2751246.830535,17602
1611187200000,2021-01-21,FTMUSDT,0.02869,0.02917,0.02568,0.0264,132024970.0,3650997.998376,22424
1611100800000,2021-01-20,FTMUSDT,0.02805,0.02895,0.02575,0.02867,110681425.4,3029269.887885,17079
1611014400000,2021-01-19,FTMUSDT,0.02977,0.03101,0.02786,0.02804,105064577.7,3132343.644153,16815
1610928000000,2021-01-18,FTMUSDT,0.03001,0.03161,0.02846,0.02983,113786891.8,3412202.537199,19825
1610841600000,2021-01-17,FTMUSDT,0.0285,0.031,0.02609,0.02998,144606202.9,4167898.532504,22942
1610755200000,2021-01-16,FTMUSDT,0.0264,0.03075,0.02603,0.02856,185445986.2,5342686.251991,25522
1610668800000,2021-01-15,FTMUSDT,0.02462,0.028,0.0233,0.02635,187774561.7,4870618.809145,25138
1610582400000,2021-01-14,FTMUSDT,0.02393,0.02534,0.02289,0.02463,74487449.8,1816447.041942,11838
1610496000000,2021-01-13,FTMUSDT,0.02191,0.02442,0.02106,0.02393,97258048.6,2242618.777566,14066
1610409600000,2021-01-12,FTMUSDT,0.02211,0.02466,0.02128,0.0219,144185427.6,3288488.168102,16432
1610323200000,2021-01-11,FTMUSDT,0.02519,0.02521,0.01864,0.02212,226555411.8,4906789.765945,25699
1610236800000,2021-01-10,FTMUSDT,0.02714,0.02909,0.02323,0.02518,230365265.4,6105953.404056,29300
1610150400000,2021-01-09,FTMUSDT,0.02625,0.029,0.025,0.02706,158385387.3,4328784.032458,25413
1610064000000,2021-01-08,FTMUSDT,0.02387,0.0276,0.02145,0.02599,193932119.2,4783986.865059,29023
1609977600000,2021-01-07,FTMUSDT,0.02447,0.0276,0.0231,0.02383,264971073.0,6754261.688995,39917
1609891200000,2021-01-06,FTMUSDT,0.0206,0.0245,0.01965,0.02442,194498180.2,4241329.78824,28270
1609804800000,2021-01-05,FTMUSDT,0.0205,0.02144,0.01867,0.02063,210818537.9,4297358.495676,26541
1609718400000,2021-01-04,FTMUSDT,0.01892,0.02082,0.01651,0.02047,243704478.9,4659474.557966,32673
1609632000000,2021-01-03,FTMUSDT,0.01641,0.0196,0.01602,0.01871,184230430.4,3280899.376694,25368
1609545600000,2021-01-02,FTMUSDT,0.01719,0.01722,0.01605,0.01639,93652914.9,1553574.845843,11962
1609459200000,2021-01-01,FTMUSDT,0.0169,0.0179,0.01658,0.01719,110561258.5,1903978.554957,14321
1609372800000,2020-12-31,FTMUSDT,0.01658,0.01711,0.01593,0.0169,91098113.6,1507407.701438,12509
1609286400000,2020-12-30,FTMUSDT,0.01634,0.0173,0.01547,0.01659,127422455.1,2082740.003505,14176
1609200000000,2020-12-29,FTMUSDT,0.01737,0.01772,0.01553,0.01633,135641800.7,2230233.721044,15649
1609113600000,2020-12-28,FTMUSDT,0.01665,0.018,0.0163,0.01739,106208452.4,1839473.587761,13236
1609027200000,2020-12-27,FTMUSDT,0.01664,0.01773,0.01614,0.01664,113322541.0,1919790.677408,14532
1608940800000,2020-12-26,FTMUSDT,0.0173,0.01731,0.01609,0.01663,79524714.1,1323506.619664,10992
1608854400000,2020-12-25,FTMUSDT,0.0176,0.0184,0.01663,0.01734,67057139.5,1169746.899318,11075
1608768000000,2020-12-24,FTMUSDT,0.01638,0.01783,0.01546,0.01759,108707861.0,1774892.689073,12964
1608681600000,2020-12-23,FTMUSDT,0.0188,0.01938,0.01469,0.01641,140243601.8,2457609.654368,19105
1608595200000,2020-12-22,FTMUSDT,0.01894,0.0193,0.01757,0.01881,70377053.3,1318045.767166,11917
1608508800000,2020-12-21,FTMUSDT,0.02084,0.02182,0.01875,0.0189,129173818.2,2609415.511598,19566
1608422400000,2020-12-20,FTMUSDT,0.02068,0.022,0.0198,0.02084,149189538.4,3102156.080062,23476
1608336000000,2020-12-19,FTMUSDT,0.02027,0.02149,0.02003,0.02071,82760559.6,1730799.659966,14271
1608249600000,2020-12-18,FTMUSDT,0.01957,0.02067,0.01903,0.02026,80152057.8,1606192.836272,12841
1608163200000,2020-12-17,FTMUSDT,0.02082,0.02141,0.01932,0.01957,176586495.5,3602789.024289,37117
1608076800000,2020-12-16,FTMUSDT,0.02102,0.0215,0.02011,0.02081,69698782.6,1447025.884832,13575
1607990400000,2020-12-15,FTMUSDT,0.02103,0.02145,0.0204,0.021,51318343.6,1077456.266157,8964
1607904000000,2020-12-14,FTMUSDT,0.01993,0.02126,0.01937,0.021,77861521.2,1588054.516615,11667
1607817600000,2020-12-13,FTMUSDT,0.01911,0.02079,0.01889,0.01993,76068673.2,1525931.033411,11571
1607731200000,2020-12-12,FTMUSDT,0.01834,0.01936,0.01834,0.01905,37703340.4,718817.978419,7582
1607644800000,2020-12-11,FTMUSDT,0.01994,0.0201,0.01795,0.01833,91767651.1,1721402.361674,11534
1607558400000,2020-12-10,FTMUSDT,0.01957,0.0208,0.01869,0.01991,137998757.9,2727636.481747,17243
1607472000000,2020-12-09,FTMUSDT,0.01906,0.02,0.0176,0.01956,138644155.5,2614266.087213,17830
1607385600000,2020-12-08,FTMUSDT,0.02165,0.02167,0.01858,0.01906,117884694.4,2363375.418576,15512
1607299200000,2020-12-07,FTMUSDT,0.02193,0.02267,0.02119,0.02165,70246446.3,1535168.915547,10023
1607212800000,2020-12-06,FTMUSDT,0.02249,0.02309,0.02098,0.02195,63731380.0,1399291.351874,9878
1607126400000,2020-12-05,FTMUSDT,0.02087,0.02268,0.0204,0.02248,71356002.4,1552217.182576,11139
1607040000000,2020-12-04,FTMUSDT,0.02278,0.02321,0.0206,0.02091,97968484.4,2153444.194252,13707
1606953600000,2020-12-03,FTMUSDT,0.02256,0.02474,0.02229,0.02284,154821952.0,3626250.4773,20628
1606867200000,2020-12-02,FTMUSDT,0.0204,0.02309,0.02001,0.02259,108513259.8,2342505.796555,14604
1606780800000,2020-12-01,FTMUSDT,0.02102,0.02317,0.01987,0.02044,160549010.3,3460132.700347,21743
1606694400000,2020-11-30,FTMUSDT,0.01936,0.02113,0.01933,0.02105,120058547.5,2456261.241622,16167
1606608000000,2020-11-29,FTMUSDT,0.01938,0.02025,0.0188,0.01931,56663897.4,1106328.374051,8983
1606521600000,2020-11-28,FTMUSDT,0.018,0.02003,0.01761,0.01933,125957676.5,2364482.767089,16003
1606435200000,2020-11-27,FTMUSDT,0.01828,0.01913,0.01694,0.018,119203229.6,2140383.910621,13670
1606348800000,2020-11-26,FTMUSDT,0.02259,0.02352,0.0165,0.01829,350439542.6,6628489.304563,35279
1606262400000,2020-11-25,FTMUSDT,0.02352,0.02556,0.02159,0.02261,240353046.8,5723453.531902,34595
1606176000000,2020-11-24,FTMUSDT,0.02218,0.02423,0.02133,0.02346,295561425.0,6732778.413643,39113
1606089600000,2020-11-23,FTMUSDT,0.01895,0.02258,0.01859,0.02215,227046487.3,4769212.588701,31701
1606003200000,2020-11-22,FTMUSDT,0.01999,0.02041,0.01761,0.0189,131078349.2,2488476.977478,19154
1605916800000,2020-11-21,FTMUSDT,0.01847,0.02062,0.01805,0.02006,170666932.8,3349550.302822,26227
1605830400000,2020-11-20,FTMUSDT,0.01808,0.01932,0.01802,0.01848,97474782.9,1820251.357605,14755
1605744000000,2020-11-19,FTMUSDT,0.0174,0.0192,0.01668,0.01814,150615512.0,2715625.769075,18348
1605657600000,2020-11-18,FTMUSDT,0.0195,0.01965,0.0162,0.01736,136729365.9,2406887.856985,16988
1605571200000,2020-11-17,FTMUSDT,0.01924,0.02026,0.01828,0.01953,163083908.3,3130585.073655,22370
1605484800000,2020-11-16,FTMUSDT,0.01761,0.01996,0.01716,0.01924,136329655.1,2592460.560917,18899
1605398400000,2020-11-15,FTMUSDT,0.01795,0.01878,0.01694,0.01769,97956170.3,1762576.389365,15486
1605312000000,2020-11-14,FTMUSDT,0.0186,0.01897,0.01705,0.0179,101971480.4,1830202.150956,14218
1605225600000,2020-11-13,FTMUSDT,0.01758,0.01934,0.0173,0.0186,124078927.9,2270377.93564,17604
1605139200000,2020-11-12,FTMUSDT,0.01972,0.02032,0.017,0.01758,146548141.4,2693426.63667,19976
1605052800000,2020-11-11,FTMUSDT,0.02085,0.02207,0.0197,0.01972,160670985.0,3337244.466407,23400
1604966400000,2020-11-10,FTMUSDT,0.01818,0.021,0.01785,0.02095,150646462.6,2985782.906554,22023
1604880000000,2020-11-09,FTMUSDT,0.01933,0.01947,0.0175,0.01818,131109813.4,2421739.416645,19388
1604793600000,2020-11-08,FTMUSDT,0.01802,0.02013,0.01736,0.01934,209651760.1,3995489.921316,29367
1604707200000,2020-11-07,FTMUSDT,0.01797,0.02198,0.0168,0.01802,316631211.1,6079774.865471,46992
1604620800000,2020-11-06,FTMUSDT,0.01435,0.0183,0.01418,0.01791,247679889.6,4168280.268932,30009
1604534400000,2020-11-05,FTMUSDT,0.01379,0.01515,0.01329,0.01437,176764522.4,2523057.646757,14790
1604448000000,2020-11-04,FTMUSDT,0.01521,0.01523,0.01264,0.01381,164934098.0,2259155.473815,14500
1604361600000,2020-11-03,FTMUSDT,0.01591,0.0161,0.01447,0.01518,114057156.1,1724901.304919,11721
1604275200000,2020-11-02,FTMUSDT,0.01611,0.01755,0.01585,0.01591,121664892.5,2024309.870086,14352
1604188800000,2020-11-01,FTMUSDT,0.01669,0.01708,0.01573,0.01611,93353598.5,1510263.204529,10040
1604102400000,2020-10-31,FTMUSDT,0.0171,0.01837,0.01616,0.01669,147815540.5,2553007.937825,15593
1604016000000,2020-10-30,FTMUSDT,0.01665,0.01764,0.01487,0.01707,177034215.9,2863357.727562,15412
1603929600000,2020-10-29,FTMUSDT,0.01887,0.01933,0.01606,0.01665,154438985.5,2664488.506339,12198
1603843200000,2020-10-28,FTMUSDT,0.0216,0.02182,0.01825,0.01889,192688693.9,3736537.123564,18078
1603756800000,2020-10-27,FTMUSDT,0.02179,0.02295,0.021,0.0216,99305533.7,2166764.268685,12548
1603670400000,2020-10-26,FTMUSDT,0.0242,0.02475,0.0215,0.0218,70746754.0,1611958.436583,9431
1603584000000,2020-10-25,FTMUSDT,0.02587,0.02626,0.02343,0.02423,53794062.7,1325537.074926,7689
1603497600000,2020-10-24,FTMUSDT,0.02439,0.0265,0.02394,0.02583,78865790.7,1993799.561999,9414
1603411200000,2020-10-23,FTMUSDT,0.02504,0.02588,0.0234,0.02439,60623453.8,1494824.442448,6995
1603324800000,2020-10-22,FTMUSDT,0.0236,0.0275,0.0235,0.02505,113784460.6,2912230.12781,13454
1603238400000,2020-10-21,FTMUSDT,0.02269,0.0253,0.02264,0.02361,92478403.8,2212641.39303,9600
1603152000000,2020-10-20,FTMUSDT,0.02521,0.02557,0.02144,0.02272,128882098.6,2967169.732896,12871
1603065600000,2020-10-19,FTMUSDT,0.02623,0.02627,0.02485,0.0252,42357098.7,1080264.727896,5169
1602979200000,2020-10-18,FTMUSDT,0.02603,0.02735,0.02578,0.02618,50440778.4,1333922.296842,5352
1602892800000,2020-10-17,FTMUSDT,0.02524,0.02689,0.02427,0.02597,105122698.9,2661188.477335,10992
1602806400000,2020-10-16,FTMUSDT,0.02988,0.03025,0.02508,0.02522,97764705.9,2669930.666089,12181
1602720000000,2020-10-15,FTMUSDT,0.02883,0.03122,0.02656,0.02988,154741306.1,4497765.022013,16737
1602633600000,2020-10-14,FTMUSDT,0.03115,0.0315,0.02759,0.02882,98226892.4,2865577.817824,11151
1602547200000,2020-10-13,FTMUSDT,0.03172,0.0329,0.03056,0.03105,43424973.4,1367967.017064,7121
1602460800000,2020-10-12,FTMUSDT,0.03251,0.03441,0.03082,0.03179,87974475.0,2866238.943482,14181
1602374400000,2020-10-11,FTMUSDT,0.0312,0.03371,0.02989,0.03247,69039861.9,2179894.651632,10912
1602288000000,2020-10-10,FTMUSDT,0.03161,0.0336,0.03087,0.03129,95341265.4,3049202.750649,14232
1602201600000,2020-10-09,FTMUSDT,0.02916,0.03215,0.02838,0.03161,144120626.1,4366036.325078,18628
1602115200000,2020-10-08,FTMUSDT,0.02707,0.0293,0.02501,0.02918,110634882.0,2963251.390353,13817
1602028800000,2020-10-07,FTMUSDT,0.02583,0.02801,0.0235,0.02706,149023587.8,3803599.803288,18162
1601942400000,2020-10-06,FTMUSDT,0.03014,0.03033,0.02484,0.02593,167130030.0,4468246.392288,20342
1601856000000,2020-10-05,FTMUSDT,0.03179,0.03238,0.029,0.03017,95095446.9,2887637.194732,12664
1601769600000,2020-10-04,FTMUSDT,0.03099,0.0331,0.0295,0.03188,87737190.9,2739511.846818,12096
1601683200000,2020-10-03,FTMUSDT,0.03335,0.03452,0.03043,0.03096,111194567.1,3607942.883178,16169
1601596800000,2020-10-02,FTMUSDT,0.037,0.03757,0.03017,0.03331,207691336.2,6856259.454158,25659
1601510400000,2020-10-01,FTMUSDT,0.03911,0.0405,0.035,0.03701,129909741.6,4928930.715253,22267
1601424000000,2020-09-30,FTMUSDT,0.039,0.03918,0.03561,0.0391,100889162.7,3756912.682752,17638
1601337600000,2020-09-29,FTMUSDT,0.03914,0.04062,0.0369,0.03908,107531793.1,4188908.114827,18477
1601251200000,2020-09-28,FTMUSDT,0.03976,0.0449,0.03845,0.03922,176158845.4,7245715.582587,33201
1601164800000,2020-09-27,FTMUSDT,0.04008,0.04093,0.03731,0.03972,111875643.6,4396911.885347,21616
1601078400000,2020-09-26,FTMUSDT,0.04185,0.04239,0.03825,0.04008,127145932.5,5097594.684793,23031
1600992000000,2020-09-25,FTMUSDT,0.03969,0.0434,0.03663,0.04187,158708735.9,6221737.691298,32024
1600905600000,2020-09-24,FTMUSDT,0.0353,0.04133,0.03423,0.03968,211137405.9,7979574.611922,43960
1600819200000,2020-09-23,FTMUSDT,0.04454,0.0458,0.034,0.0353,242318946.8,9604144.096328,32760
1600732800000,2020-09-22,FTMUSDT,0.0372,0.04599,0.03575,0.04455,275673648.8,11271861.608859,44502
1600646400000,2020-09-21,FTMUSDT,0.03456,0.04328,0.03256,0.0372,300961781.0,11227980.321138,42280
1600560000000,2020-09-20,FTMUSDT,0.03974,0.04053,0.0321,0.03455,153196500.0,5448317.495889,20310
1600473600000,2020-09-19,FTMUSDT,0.03917,0.04795,0.03671,0.03957,436018510.1,18115811.952206,59360
1600387200000,2020-09-18,FTMUSDT,0.02704,0.04,0.0262,0.0392,385602741.9,13052760.898487,41864
1600300800000,2020-09-17,FTMUSDT,0.02704,0.02956,0.0262,0.02703,74841690.7,2054140.2489,9303
1600214400000,2020-09-16,FTMUSDT,0.02671,0.02761,0.0251,0.02698,55678877.2,1467051.354645,8137
1600128000000,2020-09-15,FTMUSDT,0.02941,0.0335,0.02634,0.02671,109872370.1,3301620.318106,13897
1600041600000,2020-09-14,FTMUSDT,0.02681,0.03126,0.02518,0.02941,94379094.7,2692716.781036,11279
1599955200000,2020-09-13,FTMUSDT,0.03008,0.03057,0.025,0.02678,100514091.1,2759626.860914,12071
1599868800000,2020-09-12,FTMUSDT,0.03098,0.03152,0.02888,0.03003,64978066.5,1945351.302428,8906
1599782400000,2020-09-11,FTMUSDT,0.0325,0.03273,0.02915,0.03097,81413092.6,2470768.140034,9992
1599696000000,2020-09-10,FTMUSDT,0.03057,0.03366,0.03039,0.03239,100517290.0,3251045.910742,13323
1599609600000,2020-09-09,FTMUSDT,0.02976,0.03398,0.02785,0.03053,138956418.3,4305276.46447,16184
1599523200000,2020-09-08,FTMUSDT,0.03246,0.034,0.02776,0.02976,133768026.8,4016859.890817,16763
1599436800000,2020-09-07,FTMUSDT,0.03353,0.03597,0.027,0.03224,154427673.2,4674136.144815,19362
1599350400000,2020-09-06,FTMUSDT,0.03046,0.03613,0.02401,0.03366,264701272.8,7995352.654864,32068
1599264000000,2020-09-05,FTMUSDT,0.04532,0.04557,0.0206,0.03054,224961719.9,7807281.75484,32047
1599177600000,2020-09-04,FTMUSDT,0.04091,0.04604,0.03511,0.0453,196724554.5,7938261.885643,29436
1599091200000,2020-09-03,FTMUSDT,0.0551,0.05525,0.03925,0.04089,244660331.0,11549273.561221,40262
1599004800000,2020-09-02,FTMUSDT,0.03985,0.05665,0.03886,0.05516,473672100.3,23405760.834522,74071
1598918400000,2020-09-01,FTMUSDT,0.03924,0.04193,0.0341,0.03985,184482423.0,6874878.844628,25100
1598832000000,2020-08-31,FTMUSDT,0.03575,0.04692,0.03527,0.03925,444396437.5,18103987.439741,54356
1598745600000,2020-08-30,FTMUSDT,0.02676,0.03623,0.02616,0.03597,193543326.7,6136949.547283,21328
1598659200000,2020-08-29,FTMUSDT,0.0278,0.02899,0.0265,0.02676,53714503.9,1475605.029105,5764
1598572800000,2020-08-28,FTMUSDT,0.02644,0.02809,0.02592,0.02778,58431796.7,1580121.752645,6075
1598486400000,2020-08-27,FTMUSDT,0.02889,0.02958,0.02477,0.0262,85789196.5,2296891.558273,8986
1598400000000,2020-08-26,FTMUSDT,0.02941,0.0313,0.02744,0.02885,73311957.0,2138669.527385,8654
1598313600000,2020-08-25,FTMUSDT,0.03169,0.03173,0.027,0.02927,107758655.0,3161422.577429,12387
1598227200000,2020-08-24,FTMUSDT,0.03313,0.03368,0.0315,0.03155,42789098.0,1389383.02196,5511
1598140800000,2020-08-23,FTMUSDT,0.03204,0.035,0.03139,0.03312,74874105.3,2453086.003703,9932
1598054400000,2020-08-22,FTMUSDT,0.02803,0.03513,0.02373,0.03206,214514685.0,6426641.268641,24165
1597968000000,2020-08-21,FTMUSDT,0.0353,0.03599,0.02728,0.02812,149990972.5,4810074.747759,20682
1597881600000,2020-08-20,FTMUSDT,0.02983,0.03807,0.02921,0.03544,248930819.2,8527352.806434,35100
1597795200000,2020-08-19,FTMUSDT,0.02964,0.031,0.02623,0.02985,151796382.2,4348845.460857,17650
1597708800000,2020-08-18,FTMUSDT,0.02633,0.03283,0.02602,0.02954,221612692.3,6521239.226498,27984
1597622400000,2020-08-17,FTMUSDT,0.02612,0.02871,0.02557,0.02631,110143099.6,2973071.261955,12580
1597536000000,2020-08-16,FTMUSDT,0.02712,0.02931,0.02501,0.02611,276519929.1,7326137.363551,22540
1597449600000,2020-08-15,FTMUSDT,0.0199,0.03103,0.01937,0.02713,337488099.0,8577830.950794,28215
1597363200000,2020-08-14,FTMUSDT,0.01912,0.02071,0.01881,0.01986,78494765.9,1558516.370384,7683
1597276800000,2020-08-13,FTMUSDT,0.01866,0.0218,0.01814,0.01916,195738995.9,3885009.304813,15244
1597190400000,2020-08-12,FTMUSDT,0.01622,0.0194,0.01473,0.01869,176750546.7,3027585.6085,11882
1597104000000,2020-08-11,FTMUSDT,0.01831,0.01835,0.01525,0.01629,112488909.5,1866635.086429,7601
1597017600000,2020-08-10,FTMUSDT,0.0181,0.0186,0.01676,0.0184,131680364.2,2309642.293918,9676
1596931200000,2020-08-09,FTMUSDT,0.0174,0.01916,0.01666,0.01806,138055627.0,2466196.749658,8726
1596844800000,2020-08-08,FTMUSDT,0.01657,0.01798,0.01622,0.0174,99054999.2,1679702.656748,6697
1596758400000,2020-08-07,FTMUSDT,0.01612,0.01778,0.01525,0.01658,123630822.7,2067801.38265,9569
1596672000000,2020-08-06,FTMUSDT,0.01572,0.01725,0.01545,0.01613,166960119.9,2719939.282467,11887
